,diff,y_cv,y_pred,Chemical Name,Container Name,Substance CAS,Mw,smiles,DAD RT,MS m/z,Comment,BIN,Measured mass,R1,R2,R3,R4,A1,A2,A3,A4,B1,B2,B3,B4,C1,C2,C3,C4,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,F4,Unnamed: 38,A1.1,A2.1,A3.1,A4.1,B1.1,B2.1,B3.1,B4.1,C1.1,C2.1,C3.1,C4.1,D1.1,D2.1,D3.1,D4.1,E1.1,E2.1,E3.1,E4.1,F1.1,F2.1,F3.1,F4.1,err-150-20,150-20,err-200-20,200-20,err-300-20,300-20,err-150-10,150-10,err-200-10,200-10,err-300-10,300-10,JGI4,SssssN,NssssN,piPC7,AATSC3s,piPC8,nBase,RNCG,GATS4i,ETA_shape_y,GATS2c,BCUTc-1l,NssNH,ATSC3s,BCUTs-1l,AETA_eta_FL,GATS1Z,AATSC1are,NssssC,GATS1m,SIC3,AXp-5d,GhoseFilter,ATSC6i,MATS3s,BCUTd-1l,AETA_eta_L,SIC0,AATSC1pe,AETA_eta_B,VE2_DzZ,VE2_Dzm,AXp-3d,VE2_Dt,VE2_Dzse,VE2_Dzpe,VE2_Dzare,VE2_Dzi,VE2_D,VE2_A,SIC4,HybRatio,VE2_Dzv,BIC0,VE2_Dzp,FCSP3,MATS3d,AXp-3dv,ATS8s,AATSC2c,NddsN,fMF,ATSC6d,ATSC8Z,NtCH,ATS7s,ATSC7m,GGI6,AATSC1se,AETA_beta,PEOE_VSA13,n9FAHRing,MPC10,piPC9,ATSC4are,ATS7dv,AXp-4dv,ATS8are,NsNH2,MPC8,SMR_VSA2,MPC9,nG12FARing,ATSC7Z,ATSC5dv,MPC7,Xpc-6d,MATS1pe,ATSC4pe,nBr,NsBr,ATSC5are,CIC0,SsBr,AETA_beta_ns,AATSC3i,AATSC2m,n8FRing,n8FAHRing,Xp-7dv,SpDiam_A,AATS4d,SRW10,n6ARing,MATS1are,SdsCH,MWC10,MWC08,MWC09,SRW08,MWC06,MWC07,GATS2s,EState_VSA7,MWC05,MWC04,SdssS,SRW06,Xc-4dv,VE3_A,MWC03,VR3_DzZ
79,0.18066460626438252,0.5860646711452755,0.6026353937356175,"3,4-Dimethoxyaniline",,6315-89-5,153.0789786,NC1=CC=C(OC)C(OC)=C1,,,,AE238,38.26974465,0.754,0.65,0.448,0.704,0.156,0.148,0.239,0.207,0.152,0.15,0.238,0.207,0.152,0.152,0.237,0.198,0.158,0.153,0.237,0.21,0.191,0.186,0.281,0.247,0.192,0.191,0.28,0.248,,0.793103448,0.772307692,0.466517857,0.705965909,0.798408488,0.769230769,0.46875,0.705965909,0.798408488,0.766153846,0.470982143,0.71875,0.790450928,0.764615385,0.470982143,0.701704545,0.74668435,0.713846154,0.372767857,0.649147727,0.74535809,0.706153846,0.375,0.647727273,0.0146,0.7833,0.0171,0.7799,0.021,0.728,0.1376,0.5868,0.1383,0.5906,0.1585,0.5112,0.06533334,0.0,0.0,3.7848997,-0.010520793,2.7842393,0.0,0.3438145,1.2940004,0.29605263,1.3880153,-0.5282554,0.0,-0.36822772,1.457179,0.29152128,0.87966913,-0.010809504,0.0,0.8844078,0.780753,0.09503179,0.0,-9.804303,-0.013146464,0.9871955,0.18796845,0.3471065,-0.0065809917,0.012711514,0.29577193,0.29576814,0.20298803,0.29987302,0.29576147,0.29583764,0.29599637,0.29552466,0.296527,0.27821788,0.8011388,0.25,0.29282853,0.3333216,0.2908813,0.25,-0.3689441,0.08279981,6.0,-0.006662421,0.0,0.27272728,2.0,44.628098,0.0,34.0,452.30533,0.0,-0.009465884,1.2954545,0.0,0.0,0.0,2.1510353,-0.033172313,0.0,0.04488493,29.04,1.0,2.0,0.0,1.0,0.0,94.71075,-72.75207,6.0,2.7932706,-0.0473402,-0.11394049,0.0,0.0,-1.3443133,2.911534,0.0,0.6818182,-0.2357555,4.066886,0.0,0.0,0.053114016,4.5764914,2.225,9.009814,0.0,-0.072267525,0.0,10.516698,8.861492,9.685393,7.396949,7.207119,8.029758,1.0574011,0.0,6.375025,5.556828,0.0,5.8318825,0.0,1.2138548,4.727388,3.8036017
80,0.07222031581283395,0.7924449418618433,0.810979684187166,"1,2,3,4-Tetrahydro-1-naphthol",CB115,529-33-9,148.088815,OC1CCCC2=C1C=CC=C2,13.77,"148, 131, 119",,DE,37.02220375,3.8932,4.0311,3.713,4.1511,0.3947,0.5275,0.9096,0.9593,0.4212,0.5113,0.8649,0.8699,0.5286,0.476,0.8908,0.9555,0.5044,0.6029,0.8689,0.9491,0.4551,0.5022,0.7781,0.8226,0.4747,0.5012,0.817,0.8289,,0.898618103,0.869142418,0.755022893,0.768904628,0.891811363,0.873161172,0.767061675,0.790441088,0.864224802,0.881918087,0.760086184,0.769820048,0.870440769,0.850437846,0.765984379,0.771361808,0.883103873,0.87541862,0.790438998,0.801835658,0.878069454,0.875666691,0.779962295,0.800317988,0.0143,0.8832,0.0131,0.8668,0.0036,0.8781,0.0147,0.7704,0.005,0.7668,0.0101,0.7931,0.04839506,0.0,0.0,4.596697,-0.005178359,4.550252,0.0,0.49671078,1.1679668,0.28125,0.75001854,-0.3220921,0.0,-0.31070152,1.2486513,0.2019947,0.9530504,-0.007257404,0.0,0.95349526,0.88466185,0.08377925,0.0,7.124776,-0.0048985034,0.99393123,0.2868244,0.2672297,-0.0067794346,0.003382133,0.29856545,0.29856446,0.18729305,0.30130875,0.29856345,0.29857695,0.2986119,0.29845953,0.29882324,0.2869975,0.9231079,0.4,0.2974961,0.25422898,0.29617456,0.4,-0.21330845,0.11132232,0.0,-0.00043051015,0.0,0.4347826,3.3913043,0.0,0.0,5.0,147.73393,0.0,-0.0042105047,1.1136364,0.0,0.0,3.0,4.576642,-0.34977317,0.0,0.06647351,0.0,0.0,17.0,0.0,15.0,0.0,30.708885,-15.034026,20.0,3.3721545,-0.087317474,-0.40620568,0.0,0.0,-0.54442346,3.3147318,0.0,0.54545456,-0.09213668,-2.767592,0.0,0.0,0.29544756,4.70273,2.1636364,9.284056,1.0,-0.09345586,0.0,10.850637,9.140883,9.992917,7.6172676,7.431892,8.283241,0.8016614,18.1991,6.5750756,5.7268476,0.0,5.9989367,0.0,1.2449237,4.8751974,3.8390882
81,0.09426135561623838,0.6580467462978647,0.6515613556162384,"1-Bromo-3,5-dimethoxybenzene",Z55,20469-65-2,217.0,COC1=CC(OC)=CC(Br)=C1,16.883,,remeasured by CONG,DK,54.25,4.537,4.595,4.928,4.855,4.855,1.083,1.729,1.86,1.091,1.031,1.852,1.859,1.573,1.646,2.63,2.708,1.575,1.65,2.668,2.468,1.029,1.093,1.817,1.825,1.024,1.047,1.738,1.727,,-0.070090368,0.764309032,0.649147727,0.616889804,0.759532731,0.77562568,0.624188312,0.617095778,0.653295129,0.641784548,0.466314935,0.442224511,0.652854309,0.640914037,0.458603896,0.491658084,0.773198149,0.762132753,0.631290584,0.624098867,0.774300198,0.772143634,0.647321429,0.644284243,0.4183,0.5573,0.0068,0.6472,0.0056,0.7704,0.0153,0.6268,0.0206,0.4647,0.0109,0.6367,0.06533334,0.0,0.0,3.944006,-0.14434655,1.8021222,0.0,0.47086713,1.3902973,0.25,1.5200493,-0.5294269,0.0,-4.474743,1.0438251,0.26831034,0.4817679,0.0023,0.0,0.4798818,0.7742932,0.0956652,1.0,-7.313207,-0.24974431,0.98720014,0.20964876,0.3691551,0.004272,0.014242128,0.29628757,0.2962712,0.20579824,0.29987347,0.2960115,0.29605937,0.2961491,0.2955077,0.2967639,0.27888846,0.797431,0.25,0.29283696,0.35270035,0.2903425,0.25,-0.27529827,0.11087834,9.0,-0.0034730753,0.0,0.3,-0.2475,174.24,0.0,18.0,513.15814,0.0,-0.00409962,1.2727273,0.0,0.0,0.0,0.0,1.748988,0.0,0.06441899,43.56,0.0,1.0,0.0,0.0,0.0,100.32,-28.376297,8.0,2.5252025,0.03041955,1.858488,1.0,1.0,0.264917,2.7264662,3.3345833,0.6818182,-0.1549085,12.6142,0.0,0.0,0.11998791,4.5449963,2.1875,8.949366,0.0,0.016100692,0.0,10.4588375,8.817446,9.621854,7.3569183,7.1770186,7.9803658,1.313339,18.1991,6.340359,5.5412636,0.0,5.8141303,0.0,1.2162621,4.7095304,3.787178
82,0.02725249639488203,0.8260876807317405,0.817552496394882,3-Bromo-9H-carbazole,RSY15,1592-95-6,246.1,C1=CC=C2C(=C1)C3=C(N2)C=CC(=C3)Br,18.68,,,ED,,26.556,23.178,26.144,26.223,5.331,5.355,5.999,9.238,5.1,4.981,6.559,6.257,5.828,6.011,7.372,7.002,6.958,7.449,8.339,7.985,7.636,7.3,8.266,8.439,7.147,7.639,7.798,7.858,,0.799254406,0.768961947,0.770540086,0.647713839,0.807953005,0.785097938,0.749120257,0.761392671,0.780539238,0.740659246,0.718023256,0.732982496,0.737987649,0.678617655,0.681035802,0.69549632,0.712456695,0.685046164,0.683828029,0.678183274,0.730870613,0.670420226,0.701728886,0.700339397,0.0171,0.7903,0.042,0.7345,0.0271,0.6997,0.057,0.7322,0.0231,0.7069,0.0118,0.691,0.03637037,0.0,0.0,6.933575,0.01161753,7.3927484,0.0,0.48048407,1.0169007,0.32327586,0.8761936,-0.35392752,0.0,0.569259,1.0438374,0.28777653,0.4444773,-0.0032567666,0.0,0.4427529,0.9796142,0.07159506,1.0,-4.6424794,0.050695267,0.9938517,0.20103323,0.31687635,-0.0029977616,0.0050626406,0.2645627,0.26458332,0.16980012,0.26709944,0.26354784,0.2635115,0.26338986,0.26326704,0.2640674,0.24733211,1.0,0.0,0.2639464,0.28798044,0.26426795,0.0,-0.16969527,0.09254503,3.0648148,0.0005768557,0.0,0.59090906,1.2479339,-92.56198,0.0,18.925926,-866.18304,0.06122449,-0.002330256,1.5,0.0,0.0,37.0,7.4032135,-0.53060395,0.7777778,0.048477046,15.708,0.0,67.0,0.0,46.0,0.0,-161.40495,-20.37757,63.0,5.859403,-0.053876538,-0.5791777,1.0,1.0,0.23568471,3.046343,3.4889514,0.89285713,-0.16023397,-0.0027390807,0.0,0.0,0.55152845,4.787257,3.1333334,9.698491,0.0,-0.07254947,0.0,11.572373,9.757015,10.663288,8.010692,7.9448466,8.848366,0.87069964,6.066367,7.037906,6.1420374,0.0,6.371612,0.0,1.5785064,5.241747,4.482907
83,0.1007792329512639,0.978489362678473,0.9529792329512639,Tetracycline hydrochloride,AP7,64-75-5,480.1299434,OC1=CC=CC2=C1C(C3=C(O)[C@@](C(C(C(N)=O)=C(O)[C@H]4N(C)C)=O)(O)[C@@]4([H])C[C@]3([H])[C@@]2(O)C)=O,11.053,445,,DP,120.0324859,157396.974,156506.424,169870.072,155349.861,31929.273,34389.09,45126.688,34032.199,12544.711,13888.938,14130.028,19811.67,4007.12,4836.735,6038.383,13281.688,4075.848,4265.731,6160.746,6411.528,39405.952,32695.98,29051.84,36139.757,14835.698,16044.112,15058.417,15601.088,,0.797141761,0.780270425,0.734345859,0.780931899,0.920298906,0.911256435,0.916818614,0.872470629,0.974541315,0.969095614,0.964452932,0.914504668,0.974104661,0.972744052,0.963732599,0.95872846,0.74963971,0.791088575,0.828976113,0.767365373,0.905743436,0.89748592,0.911353325,0.899574497,0.0738,0.8522,0.0025,0.9726,0.0777,0.836,0.0833,0.8261,0.024,0.9504,0.067,0.8518,0.063868314,0.0,0.0,6.7115884,-0.103264794,7.0606103,1.0,0.1267211,1.1411278,0.4769585,0.7230827,-0.37565964,0.0,-15.902778,1.1189333,0.20598209,0.80904853,-0.035433892,2.0,0.80872846,0.91308844,0.054723684,1.0,-26.15747,-0.031049404,0.9724156,0.2556592,0.2800183,-0.031628385,0.035677884,0.17456867,0.17456831,0.15373494,0.17664076,0.17456615,0.17458615,0.1746092,0.17463556,0.17432816,0.1517752,0.9192383,0.4090909,0.17396405,0.2680748,0.17344572,0.4090909,-0.07324959,0.07979799,631.3333,-0.00047883883,0.0,0.32142857,-13.533163,5.2984695,0.0,813.4167,-959.81934,1.4008163,-0.022420878,1.046875,5.90718,0.0,431.0,7.424184,4.816148,645.0,0.043037087,911.773,1.0,327.0,0.0,395.0,1.0,-209.56888,-128.44897,276.0,34.007256,-0.18156004,4.464055,0.0,0.0,0.1390852,4.181189,0.0,0.40625,-0.16945821,7.106455,0.0,0.0,1.9289786,5.3523717,3.1400967,11.001783,3.0,-0.18471313,0.0,13.015519,11.053727,12.031857,9.161045,9.097059,10.070738,0.58936447,0.0,8.115222,7.1507015,0.0,7.3821244,0.09682459,2.743532,6.1717005,6.533029
84,0.0496648409646,0.48937652160327993,0.48903515903539996,"3-BROMOTOLUENE, 98%",D23,591-17-3,170.0,Cc1cccc(Br)c1,17.383,,,DA,42.5,4.25,4.919,4.22,5.195,2.183,2.142,3.016,3.137,2.008,2.084,2.765,3.142,2.099,2.208,2.951,3.16,2.118,2.228,3.43,3.131,1.896,2.14,3.272,3.112,2.011,2.093,2.945,3.066,,0.486352941,0.564545639,0.285308057,0.396150144,0.527529412,0.576336654,0.34478673,0.39518768,0.506117647,0.551128278,0.3007109,0.39172281,0.501647059,0.547062411,0.187203791,0.397305101,0.553882353,0.564952226,0.22464455,0.400962464,0.526823529,0.574507014,0.302132701,0.409817132,0.0406,0.5387,0.0262,0.5265,0.0206,0.555,0.0525,0.3554,0.0985,0.3192,0.088,0.3344,0.074074075,0.0,0.0,0.0,-0.080752894,0.0,0.0,0.172128,0.9568692,0.20689656,0.93137014,-0.31542826,0.0,-2.1803281,1.0438435,0.25284335,0.46777165,2.5858604e-17,0.0,0.46714216,0.91886324,0.097140454,0.0,4.393096,-0.3828357,0.99301136,0.22061837,0.32933933,-1.9475466e-17,0.015814982,0.3494298,0.34943837,0.21985847,0.3526438,0.3483138,0.34829512,0.34818125,0.3480894,0.35025185,0.34209186,0.91886324,0.14285715,0.3484829,0.30856493,0.3489467,0.14285715,-0.23850575,0.14733712,0.0,-0.00011015303,0.0,0.4,0.85333335,0.0,0.0,0.0,0.0,0.0,1.9202710000000002e-17,1.3125,0.0,0.0,0.0,0.0,0.080304,0.0,0.101748966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46171,0.0,1.02022,-3.9046726e-16,0.142184,1.0,1.0,-0.219648,2.620198,3.3620834,0.8125,-0.46829587,14.2037115,0.0,0.0,0.0,4.3506556,1.7083334,8.479907,0.0,8.48825e-16,0.0,9.7981825,8.244071,8.995289,6.947937,6.690842,7.4413204,0.837248,12.132734,5.888878,5.1416636,0.0,5.4510384,0.0,0.78362197,4.3438053,2.9622571
85,0.12151279711796387,0.40076833941107515,0.39681279711796386,4-iodotoluene,Z134,624-31-7,218.0,CC1=CC=C(C=C1)I,18.167,,,DY,54.5,6.657,5.433,6.612,5.873,4.716,4.45,5.317,5.582,4.424,3.84,5.073,5.619,5.478,5.244,5.96,5.862,4.985,5.349,6.015,5.934,4.632,4.443,5.204,5.235,4.527,4.357,5.394,,,0.291572781,0.180931345,0.195856019,0.049548783,0.335436383,0.293208172,0.232758621,0.043248766,0.177106805,0.03478741,0.09860859,0.001872978,0.251164188,0.015461071,0.090290381,-0.010386515,0.304191077,0.182219768,0.212946158,0.108632726,0.319963948,0.19804896,0.184210526,1.0,0.0661,0.2753,0.1135,0.1196,0.071,0.2511,0.0981,0.1304,0.0573,0.0451,0.418,0.3764,0.15111111,0.0,0.0,0.0,-0.06361694,0.0,0.0,0.16704206,1.1016675,0.19444445,0.92924863,-0.31630796,0.0,-1.7176573,1.0053092,0.2468413,0.46855345,4.6743790000000004e-17,0.0,0.46986493,0.91886324,0.108728155,0.0,-7.205563,-0.29872942,0.9929205,0.22662042,0.32933933,4.9756082e-17,0.015814982,0.3490315,0.3490518,0.23045304,0.35248417,0.34720975,0.34728035,0.34687486,0.34700042,0.3496717,0.34275502,0.91886324,0.14285715,0.34804866,0.30856493,0.34872854,0.14285715,-0.16666667,0.17300545,0.0,-8.362794e-05,0.0,0.4,0.85333335,0.0,0.0,0.0,0.0,0.0,5.56265e-17,1.3125,0.0,0.0,0.0,0.0,-0.06932934,0.0,0.0892805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4710846,0.0,1.1380712,1.4791922e-15,-0.099456,0.0,0.0,0.070238665,2.620198,0.0,0.8125,-0.51109153,17.012148,0.0,0.0,0.0,4.340173,1.5833334,8.46316,0.0,2.103723e-15,0.0,9.765891,8.217439,8.98932,6.9402223,6.6707664,7.4389715,0.8635056,0.0,5.888878,5.1298985,0.0,5.4510384,0.0,0.78555864,4.3438053,2.9599223
86,0.11630671190966757,0.3788517629890911,0.37540671190966757,4-Fluoroaniline,,371-40-4,111.0484274,NC1=CC=C(F)C=C1,,,,AY 192,27.76210685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208699314,0.182064765,0.157885645,0.30583866,0.303131115,0.342563601,0.27971494,0.333927208,0.310537293,0.144365128,0.256002764,0.176109864,0.297945205,0.248043053,0.321201323,0.350301179,0.228479383,0.191465194,0.339955087,0.293142166,0.303913894,0.255577299,0.352167642,0.324510053,0.0761,0.2591,0.0756,0.2502,0.0473,0.2449,0.0775,0.2693,0.0773,0.2759,0.0255,0.3274,0.15111111,0.0,0.0,0.0,-0.53124714,0.0,0.0,0.5485858,0.9513645,0.27131784,0.49828625,-0.28707063,0.0,-13.281179,1.5254872,0.30961776,0.75639385,-0.026580613,0.0,0.7429071,0.96247864,0.108728155,0.0,5.9405575,-0.16134986,0.9929205,0.16384394,0.4180521,-0.0236,0.015814982,0.34837407,0.34846014,0.23045304,0.35248417,0.34831637,0.34849274,0.3486436,0.3486636,0.3496717,0.34275502,0.96247864,0.0,0.34537396,0.3894036,0.34291887,0.0,-0.13846155,0.08700051,0.0,0.0036651327,0.0,0.42857143,0.6530612,0.0,0.0,0.0,0.0,0.0,-0.0134125715,1.4375,0.0,0.0,0.0,0.0,-0.7297949,0.0,0.046278033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.755102,0.0,1.1380712,-0.10948788,-0.63963675,0.0,0.0,1.5119362,2.215682,0.0,0.875,-0.65402013,0.23282826,0.0,0.0,0.0,4.340173,1.6,8.46316,0.0,-0.10896496,0.0,9.765891,8.217439,8.98932,6.9402223,6.6707664,7.4389715,0.5849403,0.0,5.888878,5.1298985,0.0,5.4510384,0.0,0.78555864,4.3438053,2.9729805
87,0.0488346906662408,0.8582195033532808,0.8421346906662408,"4,4'-Difluorobenzophenone",CO28,345-92-6,218.0,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,16.84,,,DX,54.5,6.668,7.768,7.853,7.909,1.552,1.454,2.179,2.357,1.389,1.542,2.149,2.21,1.498,1.457,2.308,2.427,2.096,2.118,2.559,2.688,1.912,1.98,2.394,2.394,1.819,1.916,2.619,2.32,,0.767246551,0.812821833,0.722526423,0.70198508,0.791691662,0.801493306,0.726346619,0.720571501,0.775344931,0.812435633,0.70609958,0.693134404,0.685662867,0.727342945,0.674137272,0.660134025,0.713257349,0.745108136,0.695148351,0.697306866,0.727204559,0.753347065,0.66649688,0.706663295,0.0194,0.7933,0.0554,0.7502,0.018,0.7347,0.0108,0.7179,0.0203,0.6834,0.0173,0.6914,0.04777778,0.0,0.0,5.537826,-0.39330247,5.668371,0.0,0.2893295,0.80985063,0.3376206,0.82140136,-0.37754795,0.0,-19.665123,1.466624,0.31174502,0.5694424,0.000225,0.0,0.5672079,0.80007106,0.081998095,1.0,-6.0602894,-0.09136404,0.97800237,0.16729897,0.32655105,6.2673615e-05,0.01559436,0.24670634,0.24677375,0.20029168,0.24691805,0.24666774,0.24675475,0.24680746,0.24676558,0.24620236,0.23265861,0.80007106,0.0,0.245002,0.29944485,0.24214159,0.0,-0.12827586,0.079029314,109.44444,-0.0007613608,0.0,0.5416667,0.0,-4.4444447,0.0,108.0,389.36627,0.24163266,0.00033124,1.484375,0.0,0.0,24.0,5.901266,-3.1125,132.0,0.04278729,124.69,0.0,28.0,0.0,24.0,0.0,79.111115,-3.5555556,32.0,4.224437,0.00025825726,-2.867184,0.0,0.0,-0.79875,3.0877383,0.0,0.90625,-0.1904483,-1.9665749,0.0,0.0,0.197939,4.6688285,2.8181818,9.508592,0.0,0.0008053691,0.0,11.111866,9.420358,10.263781,7.9021177,7.7323694,8.573007,0.6101452,0.0,6.886532,6.052089,0.0,6.3332796,0.0,1.7844093,5.209486,4.750763
88,0.0321073202215294,0.6100845806838856,0.6111073202215294,"3,5-Difluorobenzonitrile",CA78,64248-63-1,139.0233555,N#CC1=CC(F)=CC(F)=C1,11.78,,,DL,34.75583887,0.9345,0.7374,0.8586,1.0261,0.406,0.3257,0.4652,0.4275,0.3685,0.305,0.4801,0.4428,0.3103,0.3301,0.4188,0.376,0.3581,0.3411,0.4088,0.5063,0.327,0.2434,0.4175,0.3119,0.2936,0.2612,0.3629,0.3711,,0.565543071,0.558312992,0.458187747,0.58337394,0.605671482,0.586384595,0.440833916,0.568463113,0.667950776,0.552346081,0.51222921,0.63356398,0.616800428,0.537428804,0.523876077,0.506578306,0.650080257,0.669921345,0.513743303,0.696033525,0.685821295,0.645782479,0.577335197,0.638339343,0.0214,0.579,0.0603,0.5936,0.0185,0.6629,0.0736,0.5127,0.0601,0.5441,0.0785,0.6064,0.06666667,0.0,0.0,4.3429933,-2.322378,0.0,0.0,0.33220586,1.1266743,0.33546326,0.49107802,-0.39761698,0.0,-53.414696,1.4877523,0.3223842,0.48704663,6.8611965e-17,0.0,0.48483008,0.9584249,0.093641676,0.0,0.91854244,-0.37945396,0.9113374,0.14957033,0.4510762,2.3705056000000002e-17,0.019466821,0.31207258,0.31217146,0.2038209,0.31480086,0.31201404,0.31215212,0.31224635,0.31215256,0.31187105,0.29710355,1.0,0.0,0.30930448,0.40029025,0.30573905,0.0,-0.12077295,0.07083249,0.0,0.0031269335,0.0,0.46153846,0.591716,0.0,0.0,0.0,0.0,0.0,-1.4383871000000002e-16,1.575,0.0,0.0,0.0,0.0,1.3736248,0.0,0.036375467,0.0,0.0,0.0,5.2618914,0.0,0.0,0.0,-15.497042,4.0,2.192027,7.182551500000001e-17,1.386613,0.0,0.0,-0.43531182,2.0312593,0.0,1.0,-0.8140524,-0.7705411,0.0,0.0,0.01780124,4.51049,2.0625,8.859506,0.0,1.7553715e-16,0.0,10.323809,8.6976795,9.483797,7.2730927,7.072422,7.857481,0.6586326,0.0,6.232448,5.4510384,0.0,5.733341,0.0,1.0889106,4.6151204,3.5410256
89,0.0625919282912295,0.8843336512016803,0.8789080717087705,6-aminonaphthalene-2-carboxylic acid,Z89,116668-47-4,187.0,C1=CC2=C(C=CC(=C2)N)C=C1C(=O)O,2.69,,,DO,46.75,15.643,12.97,15.948,17.003,1.001,0.842,0.963,1.242,0.719,0.766,1.23,1.304,0.595,0.552,0.906,0.941,0.933,1.139,1.366,1.616,0.468,0.411,0.69,0.528,0.435,0.412,0.692,0.298,,0.936009717,0.935080956,0.939616253,0.926954067,0.954036949,0.940940632,0.922874342,0.923307652,0.961963818,0.957440247,0.943190369,0.944656825,0.940356709,0.912181958,0.914346627,0.904957949,0.970082465,0.968311488,0.956734387,0.968946656,0.972192035,0.968234387,0.956608979,0.982473681,0.0087,0.9415,0.0225,0.943,0.0019,0.9697,0.0078,0.9282,0.0202,0.9268,0.0123,0.9662,0.07047619,0.0,0.0,6.2633386,-0.07416597,6.553254,0.0,0.33662647,1.0893482,0.38071066,0.45571893,-0.34378612,0.0,-3.5599663,1.4201884,0.30126283,0.78045124,-0.026244683,0.0,0.77793276,0.93507534,0.07697132,1.0,-7.584625,-0.031270295,0.9729524,0.17478743,0.3408131,-0.024228679,0.017822126,0.2626902,0.26268855,0.18686916,0.26661885,0.2626841,0.26273003,0.26280656,0.26268694,0.26324812,0.24844995,0.98077697,0.0,0.2610579,0.31418863,0.2598127,0.0,-0.14254385,0.08120188,59.0,0.005592047,0.0,0.4347826,0.09829868,24.73724,0.0,67.666664,54.05485,0.16163266,-0.0143843535,1.4464285,0.0,0.0,12.0,6.73127,-0.6691287,56.0,0.04366388,47.67,1.0,36.0,0.0,27.0,0.0,10.113421,14.933838,39.0,4.4304657,-0.19261475,-0.62486184,0.0,0.0,0.10935747,2.9818728,0.0,0.85714287,-0.24407154,1.206618,0.0,0.0,0.25996435,4.7585154,2.56,9.523032,0.0,-0.192596,0.0,11.163694,9.432283,10.295564,7.8674884,7.7039104,8.564267,0.36090606,12.132734,6.8362594,5.9839363,0.0,6.2595816,0.0,1.5830157,5.117994,4.4477115
90,0.01479859049131449,0.7613099602680719,0.7603985904913145,7-Fluoroisatin,,317-20-4,165.0226066,O=C1NC2=C(C=CC=C2F)C1=O,,,,BF 242,41.25565165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.736290323,0.764516129,0.715408805,0.772012579,0.737142857,0.744285714,0.776102525,0.814926498,0.805241935,0.801612903,0.65841195,0.749606918,0.676190476,0.776190476,0.718431964,0.773087071,0.761290323,0.608467742,0.746069182,0.625,0.777142857,0.619047619,0.785148888,0.671315492,0.0131,0.7456,0.0605,0.7648,0.0901,0.6915,0.041,0.7696,0.0496,0.7249,0.0722,0.7069,0.0630303,0.0,0.0,5.2046933,0.09201389,5.2689853,0.0,0.26334435,1.375281,0.46708184,1.011773,-0.3658804,1.0,2.9444444,1.4136369,0.30325484,0.5261738,-0.020479757,0.0,0.52351207,1.0,0.07620257,0.0,3.072599,0.017637638,0.9762084,0.17160992,0.46875,-0.017159468,0.017986355,0.28604534,0.28608963,0.18056284,0.28832528,0.2860181,0.28608117,0.28613317,0.28597257,0.28515553,0.2688273,1.0,0.0,0.28407583,0.42045718,0.2815644,0.0,-0.2287234,0.06549983,0.0,-0.00477387,0.0,0.5625,3.0625,0.0,0.0,0.0,0.0,0.0,-0.011682771,1.4375,11.690425,1.0,2.0,4.699059,-3.0314403,0.0,0.034333535,0.0,0.0,22.0,0.0,9.0,0.0,0.0,0.6875,25.0,5.5892386,-0.06815101,-2.5799608,0.0,0.0,1.0179183,2.125,0.0,0.7916667,-0.14840531,0.015402312,0.0,0.0,0.12848403,4.7376685,2.72,9.496797,0.0,-0.069813475,0.0,11.308272,9.515838,10.411359,7.8156104,7.724447,8.618847,0.6326625,0.0,6.827629,5.9375362,0.0,6.1800165,0.0,1.353542,5.043425,4.0567203
