,Unnamed: 0.1,Unnamed: 0,name,container,cas,mw,solute_smiles,solvent_smiles,solvent_name,dm300,dm300_error,full_smiles,dm300_err,dm300_measured
66,,,4-hydroxybenzaldehyde,CK34,123-08-0,122.0367794,O=CC1=CC=C(O)C=C1,CC#N,Acetonitrile,0.4805449429559,0.008556167,O=CC1=CC=C(O)C=C1.CC#N,0.041634930034395,0.472125277965605
67,,,2-Methyl-3-nitroaniline,CJ58,603-83-8,152.06,NC1=CC=CC([N+]([O-])=O)=C1C,CC#N,Acetonitrile,0.754563476115054,0.010164579,NC1=CC=CC([N+]([O-])=O)=C1C.CC#N,0.03935586390259,0.74795503690259
68,,,Acetamiprid,AP44,135410-20-7,222.067224,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,CC#N,Acetonitrile,0.900000750753465,0.002597492,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl.CC#N,0.037970073722258,0.897421252277742
69,,,"5-Fluoro-1,3-dihydro-2h-benzimidazol-2-thione",RSY60,583-42-6,168.2,C1=CC2=C(C=C1F)NC(=S)N2,CC#N,Acetonitrile,0.709003128156279,0.010065336,C1=CC2=C(C=C1F)NC(=S)N2.CC#N,0.037577667795006,0.693008743204994
70,,,4-Fluoroaniline,CJ64,371-40-4,111.0484274,NC1=CC=C(F)C=C1,CC#N,Acetonitrile,0.37205213774116,0.006456211,NC1=CC=C(F)C=C1.CC#N,0.036371328225358,0.400991671225358
71,,,Diphenylacetylene,CA150,501-65-5,178.23,C(#Cc1ccccc1)c1ccccc1,CC#N,Acetonitrile,0.687874161926297,0.002840706,C(#Cc1ccccc1)c1ccccc1.CC#N,0.036243267436304,0.660568130563696
72,,,"4,4'-Difluorobenzophenone",CO28,345-92-6,218.0,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CC#N,Acetonitrile,0.831596745037094,0.003814863,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CC#N,0.036241690925329,0.835207109925329
73,,,4-Aminobenzonitrile,CA119,873-74-5,118.0530982,N#CC1=CC=C(N)C=C1,CC#N,Acetonitrile,0.551780665213248,0.006998012,N#CC1=CC=C(N)C=C1.CC#N,0.036231144216502,0.535440372216502
74,,,5-BROMOINDOLE,RSY14,10075-50-0,196.04,C1=CC2=C(C=CN2)C=C1Br,CC#N,Acetonitrile,0.57189672930812,0.007362619,C1=CC2=C(C=CN2)C=C1Br.CC#N,0.034814219677524,0.616413553322476
75,,,4-iodotoluene,Z134,624-31-7,218.0,CC1=CC=C(C=C1)I,CC#N,Acetonitrile,0.346885239636231,0.003485609,CC1=CC=C(C=C1)I.CC#N,0.034232714921838,0.400537491921838
76,,,6-Iodoquinoline,RSY64,13327-31-6,255.1,C1=CC2=C(C=CC(=C2)I)N=C1,CC#N,Acetonitrile,0.441217182701845,0.003793043,C1=CC2=C(C=CC(=C2)I)N=C1.CC#N,0.033663804440671,0.513697255440671
77,,,4-tert-Butylstyrene,RB56,1746-23-2,160.26,C=Cc1ccc(C(C)(C)C)cc1,CC#N,Acetonitrile,0.951676103514614,0.002441384,C=Cc1ccc(C(C)(C)C)cc1.CC#N,0.032793022153463,0.923314217846538
78,,,"5-Amino-1,4-benzodioxane",RSY45,16081-45-1,151.2,C1COC2=C(C=CC=C2O1)N,CC#N,Acetonitrile,0.721185412289542,0.003773923,C1COC2=C(C=CC=C2O1)N.CC#N,0.0307062421098,0.728509662890201
79,,,Rifaximin,AP63,80621-81-4,785.9,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,CC#N,Acetonitrile,1.03475588088128,0.026926439,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C.CC#N,0.029521546544237,0.956442102455764
80,,,dibenzoyl-L-tartaric acid,CF14,2743-38-6,358.3,C1=CC=C(C=C1)C(=O)O[C@H]([C@H](C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O,CC#N,Acetonitrile,0.947299733823655,0.045918781,C1=CC=C(C=C1)C(=O)O[C@H]([C@H](C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O.CC#N,0.029339152776624,0.910315599223376
81,,,Dimethoxybenzophenone,CB157,3555-84-8,242.27,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)OC,CC#N,Acetonitrile,0.957346883565629,0.001876191,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)OC.CC#N,0.029003537340994,0.924497429340994
82,,,"4,4'-BIPHENYLDICARBONITRILE",Z118,1591-30-6,204.0,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N,CC#N,Acetonitrile,0.842451653211282,0.003068827,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N.CC#N,0.028412246611595,0.829188917388405
83,,,,Z62,6161-50-8,214.0,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,CC#N,Acetonitrile,0.898408493011617,0.00743945,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1.CC#N,0.027911586328778,0.885196621671222
84,,,Aniline,CP37,62-53-3,93.13,C1=CC=C(C=C1)N,CC#N,Acetonitrile,0.313159637486231,0.007479369,C1=CC=C(C=C1)N.CC#N,0.027801221393095,0.318798732606905
85,,,Thymol,CP3,89-83-8,150.1044651,CC1=CC(O)=C(C(C)C)C=C1,CC#N,Acetonitrile,0.844519379161398,0.001785425,CC1=CC(O)=C(C(C)C)C=C1.CC#N,0.026725129143694,0.837225848856306
86,,,"4,5-Dibromo-o-xylene",CB53,24932-48-7,261.8992745,CC1=CC(Br)=C(Br)C=C1C,CC#N,Acetonitrile,0.728584429449921,0.006706009,CC1=CC(Br)=C(Br)C=C1C.CC#N,0.026470209202863,0.762414715202863
87,,,"4,4'-Bipyridine",CA172,553-26-4,156.0687483,C1(C2=CC=NC=C2)=CC=NC=C1,CC#N,Acetonitrile,0.468055497430705,0.004030456,C1(C2=CC=NC=C2)=CC=NC=C1.CC#N,0.026042800193559,0.531871831193559
88,,,Ibuprofen,AP10,15687-27-1,206.1306798,CC(CC1=CC=C(C(C(O)=O)C)C=C1)C,CC#N,Acetonitrile,0.949247609986098,0.006474439,CC(CC1=CC=C(C(C(O)=O)C)C=C1)C.CC#N,0.025793484068666,0.927809079931334
89,,,Caffeine,AP19,58-08-2,194.0,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,CC#N,Acetonitrile,0.954273137769375,0.00336284,CN1C=NC2=C1C(=O)N(C(=O)N2C)C.CC#N,0.024045173657335,0.932513926342665
90,,,Nizatidine,RB32,76963-41-2,331.1136669,CN/C(NCCSCC1=CSC(CN(C)C)=N1)=C\[N+]([O-])=O,CC#N,Acetonitrile,0.978460841884444,0.007763123,CN/C(NCCSCC1=CSC(CN(C)C)=N1)=C\[N+]([O-])=O.CC#N,0.023755599183098,0.935038756816902
91,,,Tenoxicam,RB34,59804-37-4,337.0190978,CN1C(C(NC2=CC=CC=N2)=O)=C(C3=C(S1(=O)=O)C=CS3)O,CC#N,Acetonitrile,0.990304407195828,0.031332576,CN1C(C(NC2=CC=CC=N2)=O)=C(C3=C(S1(=O)=O)C=CS3)O.CC#N,0.02352530746166,0.96963784846166
92,,,4-Ethynyltoluene,CA104,766-97-2,116.16,C#Cc1ccc(C)cc1,CC#N,Acetonitrile,0.487517354746824,0.004445001,C#Cc1ccc(C)cc1.CC#N,0.023523221314592,0.502592955314592
93,,,(R)-(?)-2-Phenylbutyric acid,CA154,938-79-4,164.2,CC[C@@H](C(=O)O)c1ccccc1,CC#N,Acetonitrile,0.897040575284144,0.003158559,CC[C@@H](C(=O)O)c1ccccc1.CC#N,0.023113295303673,0.864653026696327
94,,,4-aminobenzonitrile,Z140,873-74-5,118.0,N#CC1=CC=C(N)C=C1,CC#N,Acetonitrile,0.551780665213248,0.008400759,N#CC1=CC=C(N)C=C1.CC#N,0.022097992783498,0.535440372216502
95,,,,Z49,14348-75-5,336.0,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2,CC#N,Acetonitrile,0.932421556315345,0.003695402,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2.CC#N,0.021936575979626,0.915729502979626
96,,,7-Fluoroindole,RSY75,387-44-0,135.1,C1=CC2=C(C(=C1)F)NC=C2,CC#N,Acetonitrile,0.64661382227616,0.007053447,C1=CC2=C(C(=C1)F)NC=C2.CC#N,0.020997832039916,0.674431537039916
97,,,4-Bromoindole,RSY23,52488-36-5,196.0,C1=CC2=C(C=CN2)C(=C1)Br,CC#N,Acetonitrile,0.655119546510971,0.100278719,C1=CC2=C(C=CN2)C(=C1)Br.CC#N,0.020107099828955,0.686238764171045
98,,,Rosuvastatin,CE-A13,287714-41-4,481.5,CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,CC#N,Acetonitrile,1.00244757813801,0.008081575,CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C.CC#N,0.01937156022728,0.96505242877272
99,,,7-Bromoindole,RSY33,51417-51-7,196.04,C1=CC2=C(C(=C1)Br)NC=C2,CC#N,Acetonitrile,0.648366802815634,0.011590488,C1=CC2=C(C(=C1)Br)NC=C2.CC#N,0.019169282032908,0.676878169967092
100,,,"9,9-BIS(4-AMINO-3-METHYLPHENYL)FLUORENE",CA231,107934-60-1,376.5,CC1=C(C=CC(=C1)C2(C3=CC=CC=C3C4=CC=CC=C42)C5=CC(=C(C=C5)N)C)N,CC#N,Acetonitrile,1.07487796780103,0.00079793,CC1=C(C=CC(=C1)C2(C3=CC=CC=C3C4=CC=CC=C42)C5=CC(=C(C=C5)N)C)N.CC#N,0.018609270785463,1.01325754578546
101,,,Naproxen,RB28,22204-53-1,230.0942943,O=C([C@H](C1=CC2=CC=C(OC)C=C2C=C1)C)O,CC#N,Acetonitrile,0.956648783356308,0.00706584,O=C([C@H](C1=CC2=CC=C(OC)C=C2C=C1)C)O.CC#N,0.016222182876532,0.926128199123468
102,,,Phenacetin,CR14,62-44-2,179.2,CCOC1=CC=C(C=C1)NC(=O)C,CC#N,Acetonitrile,0.854578723616129,0.002460017,CCOC1=CC=C(C=C1)NC(=O)C.CC#N,0.015925444457247,0.814591559542753
103,,,"5,6-DICHLORO-2- METHYLBENZIMIDAZOLE",RSY68,6478-79-1,201.1,CC1=NC2=CC(=C(C=C2N1)Cl)Cl,CC#N,Acetonitrile,0.74910071811475,0.007883787,CC1=NC2=CC(=C(C=C2N1)Cl)Cl.CC#N,0.015066951224098,0.750352130224098
104,,,n-Propylbenzene,CO33,103-65-1,120.0,CCCC1=CC=CC=C1,CC#N,Acetonitrile,0.602258072690217,0.004922185,CCCC1=CC=CC=C1.CC#N,0.014935428275532,0.584860054275532
105,,,CARVACROL,CO43,499-75-2,150.2,CC1=C(C=C(C=C1)C(C)C)O,CC#N,Acetonitrile,0.83361054925784,0.018243291,CC1=C(C=C(C=C1)C(C)C)O.CC#N,0.014933383043623,0.838118008956377
106,,,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CC#N,Acetonitrile,0.984761125315665,0.004108124,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.CC#N,0.013627869238114,0.965278586761886
107,,,4-Hydroxy-3-methoxybenzyl alcohol,CO31,498-00-0,154.0629942,COC1=CC(CO)=CC=C1O,CC#N,Acetonitrile,0.690877671954181,0.032366807,COC1=CC(CO)=CC=C1O.CC#N,0.013131456856156,0.632356002143844
108,,,"3,5-Dimethoxyaniline",Z3,10272-07-8,153.0,NC1=CC(OC)=CC(OC)=C1,CC#N,Acetonitrile,0.785942142372621,0.005159869,NC1=CC(OC)=CC(OC)=C1.CC#N,0.012571862593924,0.776925192406076
109,,,"4,4'-Difluorobenzophenone",CJ19,345-92-6,218.0543213,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CC#N,Acetonitrile,0.831596745037094,0.007950986,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CC#N,0.012347529074671,0.835207109925329
110,,,Methyl 4-bromobenzoate,CJ70,619-42-1,215.05,BrC1=CC=C(C(OC)=O)C=C1,CC#N,Acetonitrile,0.709965650177876,0.003475363,BrC1=CC=C(C(OC)=O)C=C1.CC#N,0.012345616991946,0.715923126008054
111,,,4-nitrobenzonitrile,Z129,619-72-7,148.0,N#CC1=CC=C([N+]([O-])=O)C=C1,CC#N,Acetonitrile,0.594650455768738,0.007411221,N#CC1=CC=C([N+]([O-])=O)C=C1.CC#N,0.010865271595826,0.613021245595825
112,,,Mometasone Furoate,AP11,83919-23-7,520.141944,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,CC#N,Acetonitrile,1.0104041572517,0.000560845,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C.CC#N,0.010457261892816,1.00932876189282
113,,,"4,4-(Hexafluoroisopropylidene)bis(benzoic acid)",CA36,1171-47-7,392.0483281,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,CC#N,Acetonitrile,1.00802140331521,0.001554974,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F.CC#N,0.009897123249883,0.988818470750117
114,,,"4,4-(Hexafluoroisopropylidene)diphenol",CJ31,1478-61-1,336.0584989,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,CC#N,Acetonitrile,0.978200570795718,0.008646373,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F.CC#N,0.009640873762791,0.977794268762791
115,,,"4,4'-(hexafluoroisopropylidene) dianiline",CA18,1095-78-9,334.0904677,FC(F)(F)C(C1=CC=C(C=C1)N)(C2=CC=C(C=C2)N)C(F)(F)F,CC#N,Acetonitrile,0.992308384060517,0.000556554,FC(F)(F)C(C1=CC=C(C=C1)N)(C2=CC=C(C=C2)N)C(F)(F)F.CC#N,0.00890441525935,0.98702103274065
116,,,"4,5-dichlorophthalonitrile",CP8,139152-08-2,197.0,C1=C(C(=CC(=C1Cl)Cl)C#N)C#N,CC#N,Acetonitrile,0.865290667307663,0.016730143,C1=C(C(=CC(=C1Cl)Cl)C#N)C#N.CC#N,0.00731257016233,0.83546299416233
117,,,5-Chloroindole,RSY25,17422-32-1,151.59,C1=CC2=C(C=CN2)C=C1Cl,CC#N,Acetonitrile,0.608426198590716,0.154834471,C1=CC2=C(C=CN2)C=C1Cl.CC#N,0.006664626498121,0.629894959501879
118,,,"6-BROMO-1,4-BENZODIOXANE",RSY30,52287-51-1,215.04,C1COC2=C(O1)C=CC(=C2)Br,CC#N,Acetonitrile,0.617007508694448,0.003228357,C1COC2=C(O1)C=CC(=C2)Br.CC#N,0.006132845339958,0.681200376339958
119,,,Oxolinic acid,RB41,14698-29-4,261.0637225,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,CC#N,Acetonitrile,0.951698458394846,0.018078229,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O.CC#N,0.004164104594453,0.924815635594453
120,,,3-Bromo-9H-carbazole,RSY15,1592-95-6,246.1,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,CC#N,Acetonitrile,0.874004474032996,0.002840066,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32.CC#N,0.003200944145943,0.851749599145943
121,,,isodrine,rb57,465-73-6,365.0,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,CC#N,Acetonitrile,0.9920079495409,0.002469586,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl.CC#N,0.0029972632929,0.9936882587071
122,,,4-chloroaniline,Z142,106-47-8,127.0,NC1=CC=C(Cl)C=C1,CC#N,Acetonitrile,0.399957081671216,0.007596863,NC1=CC=C(Cl)C=C1.CC#N,0.001752925220883,0.407860061779117
123,,,Avobenzone Pharmaceutical Secondary Stan (Avobenzone),AP12,70356-09-1,310.1568946,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,CC#N,Acetonitrile,1.01536766908071,0.000837986,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC.CC#N,0.001379001631244,0.986624119631244
124,,,"3,5-Difluorobenzonitrile",CA78,64248-63-1,139.0233555,N#CC1=CC(F)=CC(F)=C1,CC#N,Acetonitrile,0.628164502886427,0.018796994,N#CC1=CC(F)=CC(F)=C1.CC#N,0.001015295803133,0.669780807803133
125,,,4-Chloroindole,"CE3, RSY39",25235-85-2,151.6,C1=CC2=C(C=CN2)C(=C1)Cl,CC#N,Acetonitrile,0.683947558610798,0.007215314,C1=CC2=C(C=CN2)C(=C1)Cl.CC#N,0.000270540836672,0.693449112163328
0,,,2-Hydroxy-4-methoxybenzophenone,CC 19,131-57-7,228.0,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,O=CN(C)C,Dimethyl formamide,0.752157531,0.011850937,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O.O=CN(C)C,0.10640555911137,0.85856309011137
1,,,"1,3,5-tris(4-carboxyphenyl)benzene",CA157,50446-44-1,438.43,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1,O=CN(C)C,Dimethyl formamide,0.999215252,0.000307645,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1.O=CN(C)C,0.09861472644019,1.09782997844019
2,,,Thiacloprid,AP45,111988-49-9,252.023645,C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl,O=CN(C)C,Dimethyl formamide,0.894425398,0.008530945,C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl.O=CN(C)C,0.097879201969299,0.796546196030702
3,,,4-Aminobenzonitrile,CA119,873-74-5,118.0530982,N#CC1=CC=C(N)C=C1,O=CN(C)C,Dimethyl formamide,0.655688194,0.015931673,N#CC1=CC=C(N)C=C1.O=CN(C)C,0.094653470141787,0.561034723858213
4,,,ANETHOL,Z156,4180-23-8,148.0,CC=CC1=CC=C(C=C1)OC,O=CN(C)C,Dimethyl formamide,0.294774699,0.02464438,CC=CC1=CC=C(C=C1)OC.O=CN(C)C,0.089487655028513,0.384262354028513
5,,,6-CHLOROQUINOLINE,RSY13,612-57-7,163.6,C1=CC2=C(C=CC(=C2)Cl)N=C1,O=CN(C)C,Dimethyl formamide,0.179763053,0.010730411,C1=CC2=C(C=CC(=C2)Cl)N=C1.O=CN(C)C,0.081444611673317,0.261207664673317
6,,,"1,4-dibromo-2,5-dimethoxybenzene",CB130,2674-34-2,293.8891037,COC1=C(Br)C=C(OC)C(Br)=C1,O=CN(C)C,Dimethyl formamide,0.71075782,0.05245907,COC1=C(Br)C=C(OC)C(Br)=C1.O=CN(C)C,0.080309765303499,0.630448054696501
7,,,Benzbromarone,RB30,3562-84-3,421.9153184,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC,O=CN(C)C,Dimethyl formamide,0.992942956,0.001885393,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC.O=CN(C)C,0.080022775962964,0.912920180037036
8,,,2-Hydroxy-4-methoxybenzophenone,CC19,131-57-7,228.0786442,O=C(C1=CC=CC=C1)C2=CC=C(OC)C=C2O,O=CN(C)C,Dimethyl formamide,0.780629595,0.015117221,O=C(C1=CC=CC=C1)C2=CC=C(OC)C=C2O.O=CN(C)C,0.077933478663116,0.858563073663115
9,,,6-Iodoquinoline,RSY64,13327-31-6,255.1,C1=CC2=C(C=CC(=C2)I)N=C1,O=CN(C)C,Dimethyl formamide,0.351070733,0.015779867,C1=CC2=C(C=CC(=C2)I)N=C1.O=CN(C)C,0.076102551475855,0.427173284475855
10,,,,Z186,10403-47-1,217.0,C1=CC(=C(C=C1[N+](=O)[O-])N)Br,O=CN(C)C,Dimethyl formamide,0.594245328,0.010040566,C1=CC(=C(C=C1[N+](=O)[O-])N)Br.O=CN(C)C,0.071114087560685,0.665359415560685
11,,,(R)-(_)-1-Indanol,CA170,697-64-3,134.0,C1CC2=CC=CC=C2C1O,O=CN(C)C,Dimethyl formamide,0.381936229,0.011384841,C1CC2=CC=CC=C2C1O.O=CN(C)C,0.069144478468068,0.451080707468068
12,,,"2,6-Di-tert-butyl-4-methylpyridine",Z146,38222-83-2,205.0,CC1=CC(=NC(=C1)C(C)(C)C)C(C)(C)C,O=CN(C)C,Dimethyl formamide,0.924311309,0.009042226,CC1=CC(=NC(=C1)C(C)(C)C)C(C)(C)C.O=CN(C)C,0.068470970032309,0.992782279032309
13,,,,Z40,1074-24-4,263.0,CC1=CC(Br)=C(C)C=C1Br,O=CN(C)C,Dimethyl formamide,0.431649708,0.011648797,CC1=CC(Br)=C(C)C=C1Br.O=CN(C)C,0.068025936825657,0.499675644825657
14,,,2-amino-3-nitrophenol,Z112,603-85-0,154.0,C1=CC(=C(C(=C1)O)N)[N+](=O)[O-],O=CN(C)C,Dimethyl formamide,0.709784555,0.014607706,C1=CC(=C(C(=C1)O)N)[N+](=O)[O-].O=CN(C)C,0.067092135520773,0.776876690520773
15,,,Propiophenone,D37,93-55-0,135.0,CCC(C1=CC=CC=C1)=O,O=CN(C)C,Dimethyl formamide,0.224587813,0.016186429,CCC(C1=CC=CC=C1)=O.O=CN(C)C,0.063397478653247,0.287985291653247
16,,,3-ETHOXY-4- METHOXYBENZOIC ACID,RSY21,2651-55-0,196.2,CCOC1=C(C=CC(=C1)C(=O)O)OC,O=CN(C)C,Dimethyl formamide,0.934611312,0.004444442,CCOC1=C(C=CC(=C1)C(=O)O)OC.O=CN(C)C,0.061818935482692,0.872792376517308
17,,,Anthranilic acid ,CR1,118-92-3,137.0476785,NC1=CC=CC=C1C(O)=O,O=CN(C)C,Dimethyl formamide,0.797759223,0.007782554,NC1=CC=CC=C1C(O)=O.O=CN(C)C,0.061183394139104,0.858942617139104
18,,,2-Pheylphenol,CQ4,90-43-7,170.0731649,OC1=CC=CC=C1C2=CC=CC=C2,O=CN(C)C,Dimethyl formamide,0.841619143,0.013341688,OC1=CC=CC=C1C2=CC=CC=C2.O=CN(C)C,0.058289111354357,0.783330031645643
19,,,m-Phenylenediamine flakes,CR15,108-45-2,108.0687483,NC1=CC=CC(N)=C1,O=CN(C)C,Dimethyl formamide,0.522945837,0.011351859,NC1=CC=CC(N)=C1.O=CN(C)C,0.05732695464874,0.58027279164874
20,,,,Z59,122-95-2,166.0,CCOC1=CC=C(OCC)C=C1,O=CN(C)C,Dimethyl formamide,0.364227736,0.006276527,CCOC1=CC=C(OCC)C=C1.O=CN(C)C,0.057269551865621,0.421497287865621
21,,,5-Bromo-2-oxindole,RSY9,20870-78-4,212.0,C1C2=C(C=CC(=C2)Br)NC1=O,O=CN(C)C,Dimethyl formamide,0.668956607,0.009847734,C1C2=C(C=CC(=C2)Br)NC1=O.O=CN(C)C,0.056559569523279,0.725516176523279
22,,,"1-Phenyl-1,2-ethanediol",CC79,93-56-1,138.0,C1=CC=C(C=C1)C(CO)O,O=CN(C)C,Dimethyl formamide,0.226755801,0.008325592,C1=CC=C(C=C1)C(CO)O.O=CN(C)C,0.053166391742545,0.279922192742545
23,,,"1,3-Diiodobenzene",Z35,626-00-6,329.0,IC1=CC(I)=CC=C1,O=CN(C)C,Dimethyl formamide,0.382086958,0.037944955,IC1=CC(I)=CC=C1.O=CN(C)C,0.051845374861602,0.433932332861602
24,,,5-FLUORO-1H-BENZIMIDAZOLE,RSY44,1977-72-6,136.1,C1=CC2=C(C=C1F)NC=N2,O=CN(C)C,Dimethyl formamide,0.499361042,0.01801274,C1=CC2=C(C=C1F)NC=N2.O=CN(C)C,0.051006369567664,0.448354672432336
25,,,"4,4'-Diaminobenzophenone",Z67,611-98-3,212.0,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)N)N,O=CN(C)C,Dimethyl formamide,0.963685799,0.00576087,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)N)N.O=CN(C)C,0.049465565363888,0.914220233636112
26,,,7-Quinolinecarboxylic acid,RSY42,1078-30-4,173.17,C1=CC2=C(C=C(C=C2)C(=O)O)N=C1,O=CN(C)C,Dimethyl formamide,0.816642466,0.005613338,C1=CC2=C(C=C(C=C2)C(=O)O)N=C1.O=CN(C)C,0.049257602685112,0.767384863314888
27,,,N-Phenyl-1-naphthylamine,CJ92,90-30-2,219.3,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,O=CN(C)C,Dimethyl formamide,0.883308888,0.004534147,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32.O=CN(C)C,0.047511086974637,0.835797801025363
28,,,5-Bromoindole,RSY11,10075-50-0,196.04,C1=CC2=C(C=CN2)C=C1Br,O=CN(C)C,Dimethyl formamide,0.581594401,0.017827886,C1=CC2=C(C=CN2)C=C1Br.O=CN(C)C,0.045695990359345,0.535898410640655
29,,,Avobenzone Pharmaceutical Secondary Stan (Avobenzone),AP12,70356-09-1,310.1568946,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,O=CN(C)C,Dimethyl formamide,0.982652338,0.002416636,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC.O=CN(C)C,0.042546383992213,0.940105954007787
30,,,"2,6-DI-TERT-BUTYL-4-METHYLPYRIDINE, 98%",D14,38222-83-2,205.0,Cc1cc(nc(c1)C(C)(C)C)C(C)(C)C,O=CN(C)C,Dimethyl formamide,0.950380727,0.006827222,Cc1cc(nc(c1)C(C)(C)C)C(C)(C)C.O=CN(C)C,0.042401552032309,0.992782279032309
31,,,"1-NITRONAPHTHALENE, 99%",Z132,86-57-7,173.0,C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-],O=CN(C)C,Dimethyl formamide,0.429496242,0.024381161,C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-].O=CN(C)C,0.040979128866967,0.470475370866966
32,,,6-BROMOOXINDOLE,CA121,99365-40-9,210.9632759,O=C1NC2=C(C=CC(Br)=C2)C1,O=CN(C)C,Dimethyl formamide,0.691665334,0.015671904,O=C1NC2=C(C=CC(Br)=C2)C1.O=CN(C)C,0.040145622473348,0.731810956473348
33,,,"2,3-dihydro-1,4-benzodioxin-5- ol",RSY43,10288-36-5,152.2,C1COC2=C(O1)C=CC=C2O,O=CN(C)C,Dimethyl formamide,0.657342867,0.016346532,C1COC2=C(O1)C=CC=C2O.O=CN(C)C,0.038708542984461,0.618634324015539
